;UUID;Protokoll;URL
1;3244a0b1-9589-43bb-b808-359c4aa13953;WWW:DOWNLOAD-URL;http://www.unfalldaten.ch
2;3244a0b1-9589-43bb-b808-359c4aa13953;CHTOPO:specialised-geoportal;http://map.unfalldaten.ch
0;06c4d44c-2e9a-4ee2-8926-6457bb78dce2;WWW:LINK;http://www.iksr.org/
1;06c4d44c-2e9a-4ee2-8926-6457bb78dce2;WWW:DOWNLOAD-URL;-
2;06c4d44c-2e9a-4ee2-8926-6457bb78dce2;CHTOPO:specialised-geoportal;http://www.gewiss.ch/
0;536e1742-182c-4fb3-a067-12899be38afa;WWW:LINK;http://www.iksr.org/
1;536e1742-182c-4fb3-a067-12899be38afa;WWW:DOWNLOAD-URL;-
2;536e1742-182c-4fb3-a067-12899be38afa;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;9b3f9ceb-3072-410f-b8ab-033ee151991c;WWW:LINK;http://www.iksr.org/
1;9b3f9ceb-3072-410f-b8ab-033ee151991c;WWW:DOWNLOAD-URL;-
2;9b3f9ceb-3072-410f-b8ab-033ee151991c;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;0486c8a6-620b-4983-9e2e-7f91fd42c0d6;WWW:LINK;http://www.iksr.org/
1;0486c8a6-620b-4983-9e2e-7f91fd42c0d6;WWW:DOWNLOAD-URL;-
2;0486c8a6-620b-4983-9e2e-7f91fd42c0d6;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;0343f09b-8638-4694-91d6-c2b2ba1b124d;WWW:LINK;http://www.iksr.org/
1;0343f09b-8638-4694-91d6-c2b2ba1b124d;WWW:DOWNLOAD-URL;-
2;0343f09b-8638-4694-91d6-c2b2ba1b124d;CHTOPO:specialised-geoportal;http://www.gewiss.ch/
0;46d802a1-ee53-4e3a-8af6-77b322e62bf1;WWW:LINK;https://www.astra.admin.ch/astra/de/home/dokumentation/verkehrsdaten.html
1;46d802a1-ee53-4e3a-8af6-77b322e62bf1;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.astra.strassenverkehrszaehlung_messstellen-regional_lokal/data.zip
2;46d802a1-ee53-4e3a-8af6-77b322e62bf1;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;46d802a1-ee53-4e3a-8af6-77b322e62bf1;ESRI:REST;https://api3.geo.admin.ch
0;56b6461f-1046-412c-9e70-06fb433f0dbf;WWW:LINK;https://www.astra.admin.ch/astra/de/home/dokumentation/verkehrsdaten.html
1;56b6461f-1046-412c-9e70-06fb433f0dbf;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.astra.strassenverkehrszaehlung_messstellen-uebergeordnet/data.zip
2;56b6461f-1046-412c-9e70-06fb433f0dbf;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;56b6461f-1046-412c-9e70-06fb433f0dbf;ESRI:REST;https://api3.geo.admin.ch
0;82f9d51a-7050-4ef2-8bcf-6364967eb845;WWW:LINK;http://www.bafu.admin.ch/publikationen/publikation/00081/index.html?lang=de
1;82f9d51a-7050-4ef2-8bcf-6364967eb845;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.waldschadenflaechen-lothar/data.zip
2;82f9d51a-7050-4ef2-8bcf-6364967eb845;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/umwelt/12877/15716/15723/index.html?lang=de
3;82f9d51a-7050-4ef2-8bcf-6364967eb845;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;8a86e8e0-adff-4815-bbea-bef208138ad5;WWW:LINK;https://www.bfe.admin.ch/sp-uebertragungsleitungen
1;8a86e8e0-adff-4815-bbea-bef208138ad5;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.sachplan-uebertragungsleitungen_anhoerung
2;8a86e8e0-adff-4815-bbea-bef208138ad5;;
0;e1134feb-55d7-4b44-8e13-125e983b259b;WWW:LINK;https://www.bfe.admin.ch/sp-uebertragungsleitungen
1;e1134feb-55d7-4b44-8e13-125e983b259b;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bfe.sachplan-uebertragungsleitungen_kraft/
2;e1134feb-55d7-4b44-8e13-125e983b259b;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.sachplan-uebertragungsleitungen_kraft
3;e1134feb-55d7-4b44-8e13-125e983b259b;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;e1134feb-55d7-4b44-8e13-125e983b259b;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.sachplan-uebertragungsleitungen_kraft
0;1964cc81-5298-460f-9228-41120315bea8;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/alti3d.html
1;1964cc81-5298-460f-9228-41120315bea8;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;1964cc81-5298-460f-9228-41120315bea8;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.swissalti3d-reliefschattierung&catalogNodes=1459
0;376f86bd-c46c-4b89-8f36-717641706226;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/alti3d.html
1;376f86bd-c46c-4b89-8f36-717641706226;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;376f86bd-c46c-4b89-8f36-717641706226;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.swissalti3d-reliefschattierung&catalogNodes=1459
0;81949e93-f552-42b6-ab4b-5a2d529a7768;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/bathy3d.html
1;81949e93-f552-42b6-ab4b-5a2d529a7768;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/height/bathy3d.html
2;81949e93-f552-42b6-ab4b-5a2d529a7768;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=ech&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&E=2626925.00&N=1215375.00&zoom=2&layers=ch.swisstopo.swissbathy3d-reliefschattierung
3;81949e93-f552-42b6-ab4b-5a2d529a7768;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
0;e1b8837d-8c19-4b65-a8b5-21aaff44fa91;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/boundaries3d.html
1;e1b8837d-8c19-4b65-a8b5-21aaff44fa91;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.swissboundaries3d-bezirk-flaeche.fill/data.zip
2;e1b8837d-8c19-4b65-a8b5-21aaff44fa91;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;e1b8837d-8c19-4b65-a8b5-21aaff44fa91;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&catalogNodes=1476&layers=ch.swisstopo.swissboundaries3d-bezirk-flaeche.fill&X=192000.00&Y=659866.20&zoom=1
0;c5bd42e6-033f-4d43-a398-320b42538798;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/boundaries3d.html
1;c5bd42e6-033f-4d43-a398-320b42538798;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.swissboundaries3d-land-flaeche.fill/data.zip
2;c5bd42e6-033f-4d43-a398-320b42538798;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;c5bd42e6-033f-4d43-a398-320b42538798;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&X=198200.00&Y=652266.20&zoom=1&catalogNodes=1476&layers=ch.swisstopo.swissboundaries3d-land-flaeche.fill
0;9eee6d40-f0a6-46c9-94ad-69679b9f3d38;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/boundaries3d.html
1;9eee6d40-f0a6-46c9-94ad-69679b9f3d38;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.swissboundaries3d-kanton-flaeche.fill/data.zip
2;9eee6d40-f0a6-46c9-94ad-69679b9f3d38;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;9eee6d40-f0a6-46c9-94ad-69679b9f3d38;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&X=197700.00&Y=653266.20&zoom=1&catalogNodes=1476&layers=ch.swisstopo.swissboundaries3d-kanton-flaeche.fill
0;9961dc6c-20a9-4b16-8a24-b20c3d8ddb83;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/boundaries3d.html
1;9961dc6c-20a9-4b16-8a24-b20c3d8ddb83;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.swissboundaries3d-gemeinde-flaeche.fill/data.zip
2;9961dc6c-20a9-4b16-8a24-b20c3d8ddb83;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;9961dc6c-20a9-4b16-8a24-b20c3d8ddb83;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&X=197700.00&Y=653266.20&zoom=1&catalogNodes=1476&layers=ch.swisstopo.swissboundaries3d-gemeinde-flaeche.fill
0;ab24e5cc-7f53-451a-820a-f113fa545943;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.swissnames3d/data.zip
1;ab24e5cc-7f53-451a-820a-f113fa545943;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;ab24e5cc-7f53-451a-820a-f113fa545943;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&X=189600.00&Y=654636.99&zoom=1&catalogNodes=1476&layers=ch.swisstopo.swissnames3d
0;980b541f-f651-439b-ad0c-ec0f7f10e514;WWW:LINK;https://www.bafu.admin.ch/bafu/de/home/themen/chemikalien.html
1;980b541f-f651-439b-ad0c-ec0f7f10e514;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch/
2;980b541f-f651-439b-ad0c-ec0f7f10e514;OGC:WMS;http://wms.geo.admin.ch
0;a1a07baa-2dfc-458e-91e7-b1710ce1de1d;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/surface3d.html
1;a1a07baa-2dfc-458e-91e7-b1710ce1de1d;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&X=185466.05&Y=647539.98&zoom=1&layers=ch.swisstopo.swisssurface3d.metadata
2;a1a07baa-2dfc-458e-91e7-b1710ce1de1d;OGC:WMS;https://wms.geo.admin.ch/?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.0.0
3;a1a07baa-2dfc-458e-91e7-b1710ce1de1d;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/height/surface3d.html
0;c6b8a141-9e08-4083-b654-620c43ffebe7;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/surface3d-raster.html
1;c6b8a141-9e08-4083-b654-620c43ffebe7;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
0;ac330de2-572c-4602-acbc-ca4ba80e9d69;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/height/surface3d-raster.html
1;ac330de2-572c-4602-acbc-ca4ba80e9d69;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
0;4a064664-a346-4c1a-b424-4e8a0f0b56cb;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;4a064664-a346-4c1a-b424-4e8a0f0b56cb;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;4a064664-a346-4c1a-b424-4e8a0f0b56cb;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
3;4a064664-a346-4c1a-b424-4e8a0f0b56cb;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?X=190000.00&Y=660000.00&zoom=1&lang=de&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.swisstlm3d-wanderwege
0;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
3;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=voidLayer&catalogNodes=1436,1396,1397&layers=ch.swisstopo.swisstlm3d-karte-farbe&X=192000.00&Y=622250.00&zoom=2
0;b93d607a-9024-41c6-81c3-cbd311d00a44;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;b93d607a-9024-41c6-81c3-cbd311d00a44;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;b93d607a-9024-41c6-81c3-cbd311d00a44;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
3;b93d607a-9024-41c6-81c3-cbd311d00a44;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=voidLayer&catalogNodes=1436,1396,1397&layers=ch.swisstopo.swisstlm3d-karte-farbe&X=192000.00&Y=622250.00&zoom=2
0;3dc772fe-8356-4a9a-8663-ce5159a42de7;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;3dc772fe-8356-4a9a-8663-ce5159a42de7;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;3dc772fe-8356-4a9a-8663-ce5159a42de7;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
3;3dc772fe-8356-4a9a-8663-ce5159a42de7;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=voidLayer&catalogNodes=1436,1396,1397&layers=ch.swisstopo.swisstlm3d-karte-farbe&X=192000.00&Y=622250.00&zoom=2
0;cdb289d5-db16-4440-8529-5807a262f6a2;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;cdb289d5-db16-4440-8529-5807a262f6a2;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;cdb289d5-db16-4440-8529-5807a262f6a2;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
0;be285f33-0373-4882-b911-de402bcdfeb4;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;be285f33-0373-4882-b911-de402bcdfeb4;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;be285f33-0373-4882-b911-de402bcdfeb4;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
3;be285f33-0373-4882-b911-de402bcdfeb4;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=voidLayer&catalogNodes=1436,1396,1397&layers=ch.swisstopo.swisstlm3d-karte-farbe&X=192000.00&Y=622250.00&zoom=2
0;637e0bba-4275-4a25-808f-3a08239ff2c4;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlm3d.html
1;637e0bba-4275-4a25-808f-3a08239ff2c4;WWW:LINK;https://map.geo.admin.ch/?lang=fr&topic=ech&bgLayer=ch.swisstopo.pixelkarte-farbe&layers_visibility=false&lon=7.87427&lat=45.66615&elevation=101035&heading=359.401&pitch=-40.229
0;2ba45ce9-b062-4792-95ba-9bbc8d840652;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;2ba45ce9-b062-4792-95ba-9bbc8d840652;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;2ba45ce9-b062-4792-95ba-9bbc8d840652;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;2ba45ce9-b062-4792-95ba-9bbc8d840652;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-miscellaneous&time_current=latest&lang=de&topic=ech
0;cfbd4793-4225-4743-942b-d9b97acfbfcc;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;cfbd4793-4225-4743-942b-d9b97acfbfcc;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;cfbd4793-4225-4743-942b-d9b97acfbfcc;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;cfbd4793-4225-4743-942b-d9b97acfbfcc;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-landcover&layers_opacity=0.75&time_current=latest&lang=de&topic=ech
0;4af350f6-2df1-4b5b-947f-6d65aea528f8;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;4af350f6-2df1-4b5b-947f-6d65aea528f8;OGC:WMC;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;4af350f6-2df1-4b5b-947f-6d65aea528f8;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;4af350f6-2df1-4b5b-947f-6d65aea528f8;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-names-namedlocation&time_current=latest&lang=de&topic=ech
0;2816b787-2508-42c8-8dec-094d68f5f094;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;2816b787-2508-42c8-8dec-094d68f5f094;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;2816b787-2508-42c8-8dec-094d68f5f094;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;2816b787-2508-42c8-8dec-094d68f5f094;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?selectedNode=LT1_1&Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-transportation-strassennetz&time_current=latest&lang=de&topic=ech
0;e93697f6-2c2a-4774-94ea-bb95d17aba6e;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;e93697f6-2c2a-4774-94ea-bb95d17aba6e;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;e93697f6-2c2a-4774-94ea-bb95d17aba6e;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;e93697f6-2c2a-4774-94ea-bb95d17aba6e;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?selectedNode=LT1_1&Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-miscellaneous-geodpoint&time_current=latest&lang=de&topic=ech
0;f22843ce-ee17-43b3-adc8-ad7015043984;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;f22843ce-ee17-43b3-adc8-ad7015043984;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;f22843ce-ee17-43b3-adc8-ad7015043984;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;f22843ce-ee17-43b3-adc8-ad7015043984;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-hydrography&time_current=latest&lang=de&topic=ech
0;fca926e5-99ee-4cc2-bec4-778a5f1ebda5;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;fca926e5-99ee-4cc2-bec4-778a5f1ebda5;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;fca926e5-99ee-4cc2-bec4-778a5f1ebda5;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;fca926e5-99ee-4cc2-bec4-778a5f1ebda5;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?Y=660000.00&X=190000.00&zoom=1&bgLayer=voidLayer&layers=ch.swisstopo.vec200-building&layers_opacity=0.75&time_current=latest&lang=de&topic=ech
0;37c78660-531a-404c-86f8-8cdde0c3d985;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;37c78660-531a-404c-86f8-8cdde0c3d985;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;37c78660-531a-404c-86f8-8cdde0c3d985;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;37c78660-531a-404c-86f8-8cdde0c3d985;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?X=190000.00&Y=660000.00&zoom=1&lang=de&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-adminboundaries-protectedarea&layers_opacity=0.75
0;dbcb87f1-3704-4eb6-8bd4-efed536bbf56;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
1;dbcb87f1-3704-4eb6-8bd4-efed536bbf56;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
2;dbcb87f1-3704-4eb6-8bd4-efed536bbf56;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/landscape/tlmregio.html
3;dbcb87f1-3704-4eb6-8bd4-efed536bbf56;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?selectedNode=LT1_1&Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.swisstopo.vec200-transportation-oeffentliche-verkehr&time_current=latest&lang=de&topic=ech
0;86c12e05-aabf-4384-a88a-eeea18044e83;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/maps/historical/siegfried25.html
1;86c12e05-aabf-4384-a88a-eeea18044e83;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/maps/historical/siegfried25.html
2;86c12e05-aabf-4384-a88a-eeea18044e83;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe
0;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/geology/GK500
1;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.geologie-tektonische_karte
2;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;CHTOPO:specialised-geoportal;-
4;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;CHTOPO:specialised-geoportal;http://map.geologieportal.ch
5;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;WWW:LINK;https://www.swisstopo.admin.ch/de/wissen-fakten/geologie/geologische-daten.html
6;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;WWW:LINK;https://www.geologieportal.ch/de/themen/grundlagen-der-geologie/tektonik-strukturgeologie.html
0;9a6cf8f1-2475-4085-b202-8cd0fe0f0ca8;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/geology/GK500/GK500_PAPER
1;9a6cf8f1-2475-4085-b202-8cd0fe0f0ca8;CHTOPO:specialised-geoportal;http://map.geologieportal.ch
2;9a6cf8f1-2475-4085-b202-8cd0fe0f0ca8;OGC:WMTS;https://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;d92cac20-8741-49f5-b7d0-86f8db506e55;WWW:LINK;http://api3.geo.admin.ch
0;f1d7d608-74d7-46fc-a478-b4357409f34b;WWW:DOWNLOAD-URL;
0;eccbc751-9928-4221-89e1-1184cbb3aff5;WWW:LINK;https://www.bag.admin.ch/bag/de/home/gesund-leben/umwelt-und-gesundheit/strahlung-radioaktivitaet-schall/radioaktivitaet-in-der-umwelt/in-situ-messungen-radioaktivitaet.html
1;eccbc751-9928-4221-89e1-1184cbb3aff5;WWW:DOWNLOAD-URL;-
2;eccbc751-9928-4221-89e1-1184cbb3aff5;CHTOPO:specialised-geoportal;-
3;eccbc751-9928-4221-89e1-1184cbb3aff5;WWW:LINK;https://www.geologieportal.ch/de/themen/geologische-gefahren/natuerliche-umweltbelastungen.html
0;92b85345-4513-45a8-b64a-d7dbebd648a3;WWW:LINK;https://www.bfe.admin.ch/thermische-netze
1;92b85345-4513-45a8-b64a-d7dbebd648a3;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=2419,2420,2427,2480,2429,2431,2434,2436,2767,2441,3206,15075&layers=ch.bfe.thermische-netze
2;92b85345-4513-45a8-b64a-d7dbebd648a3;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;92b85345-4513-45a8-b64a-d7dbebd648a3;"WWW:DOWNLOAD:Text (.csv), comma separated; WWW:DOWNLOAD-URL";https://data.geo.admin.ch/ch.bfe.thermische-netze/csv/2056/ch.bfe.thermische-netze.zip
4;92b85345-4513-45a8-b64a-d7dbebd648a3;WWW:DOWNLOAD:ESRI Shapefile;http://data.geo.admin.ch/ch.bfe.thermische-netze/shp/2056/ch.bfe.thermische-netze.zip
